Location,Date,Min Delay,stop_lat,stop_lon,stop_id,predictions
EXHIBITION LOOP,2023-11-06,8.0,43.636331,-79.415373,47,7.170415
EXHIBITION LOOP,2023-11-08,9.333333333333334,43.636331,-79.415373,47,7.170415
EXHIBITION LOOP,2023-11-09,10.0,43.636331,-79.415373,47,7.170415
EXHIBITION LOOP,2023-11-15,10.0,43.636331,-79.415373,47,7.170415
EXHIBITION LOOP,2023-11-20,8.0,43.636331,-79.415373,47,7.170415
EXHIBITION LOOP,2023-11-21,8.0,43.636331,-79.415373,47,7.170415
EXHIBITION LOOP,2023-11-26,10.0,43.636331,-79.415373,47,7.170415
EXHIBITION LOOP,2023-11-29,8.0,43.636331,-79.415373,47,7.170415
EXHIBITION LOOP,2023-12-07,10.0,43.636331,-79.415373,47,7.170415
EXHIBITION LOOP,2023-12-08,10.0,43.636331,-79.415373,47,7.170415
EXHIBITION LOOP,2023-12-11,8.0,43.636331,-79.415373,47,7.170415
EXHIBITION LOOP,2023-12-14,8.0,43.636331,-79.415373,47,7.170415
EXHIBITION LOOP,2023-12-15,8.0,43.636331,-79.415373,47,7.170415
EXHIBITION LOOP,2023-12-20,30.0,43.636331,-79.415373,47,7.170415
EXHIBITION LOOP,2023-12-30,10.0,43.636331,-79.415373,47,7.170415
FINCH STATION,2023-10-01,4.4,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-10-02,6.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-10-03,14.666666666666666,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-10-04,5.5,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-10-05,7.4,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-10-06,11.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-10-07,5.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-10-08,13.5,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-10-09,0.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-10-10,10.25,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-10-11,12.142857142857142,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-10-12,6.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-10-13,7.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-10-14,22.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-10-15,5.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-10-16,10.333333333333334,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-10-18,6.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-10-19,15.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-10-21,8.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-10-22,8.25,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-10-23,7.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-10-24,7.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-10-25,13.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-10-27,12.5,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-10-28,11.5,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-10-30,6.25,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-10-31,9.333333333333334,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-11-01,11.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-11-03,5.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-11-04,25.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-11-05,15.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-11-06,7.666666666666667,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-11-07,14.5,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-11-08,9.4,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-11-09,10.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-11-10,6.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-11-11,12.25,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-11-12,18.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-11-13,14.333333333333334,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-11-14,13.5,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-11-15,7.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-11-16,10.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-11-17,8.5,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-11-18,10.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-11-20,11.4,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-11-21,10.75,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-11-22,8.5,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-11-24,9.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-11-25,10.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-11-27,8.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-11-28,0.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-11-29,7.4,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-12-01,13.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-12-02,15.333333333333334,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-12-03,11.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-12-04,7.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-12-05,12.5,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-12-06,14.4,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-12-07,11.5,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-12-08,20.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-12-10,16.666666666666668,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-12-11,7.666666666666667,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-12-12,7.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-12-13,6.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-12-14,7.5,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-12-15,6.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-12-16,22.666666666666668,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-12-18,9.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-12-19,0.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-12-20,13.333333333333334,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-12-21,10.333333333333334,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-12-22,10.333333333333334,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-12-23,12.666666666666666,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-12-24,10.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-12-25,3.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-12-26,21.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-12-27,5.333333333333333,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-12-28,8.666666666666666,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-12-29,6.333333333333333,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-12-30,10.0,43.78073,-79.414746,48,12.751724
FINCH STATION,2023-12-31,12.8,43.78073,-79.414746,48,12.751724
FINCH WEST STATION,2023-10-02,6.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-10-03,8.333333333333334,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-10-04,6.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-10-06,5.666666666666667,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-10-07,6.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-10-08,7.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-10-09,12.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-10-10,10.666666666666666,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-10-11,6.666666666666667,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-10-14,9.5,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-10-15,7.666666666666667,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-10-16,13.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-10-17,5.5,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-10-20,6.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-10-21,15.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-10-23,5.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-10-25,13.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-10-26,10.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-10-27,7.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-10-28,5.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-10-30,15.5,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-11-01,7.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-11-02,10.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-11-03,5.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-11-09,6.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-11-10,6.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-11-11,6.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-11-13,7.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-11-14,7.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-11-15,6.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-11-17,6.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-11-19,8.5,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-11-21,8.333333333333334,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-11-22,12.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-11-23,7.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-11-24,5.75,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-11-25,5.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-11-26,9.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-11-27,5.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-11-29,12.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-11-30,0.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-12-01,6.5,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-12-02,7.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-12-03,6.5,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-12-04,15.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-12-05,7.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-12-06,8.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-12-07,0.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-12-09,6.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-12-11,9.428571428571429,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-12-12,5.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-12-13,6.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-12-16,7.666666666666667,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-12-17,6.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-12-18,7.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-12-20,6.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-12-21,6.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-12-22,15.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-12-25,8.0,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-12-28,15.5,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-12-29,6.25,43.765364,-79.490954,49,12.106905
FINCH WEST STATION,2023-12-30,9.0,43.765364,-79.490954,49,12.106905
GLENCAIRN STATION,2023-10-29,30.0,43.709467,-79.441148,50,4.3082333
GLENCAIRN STATION,2023-10-30,34.0,43.709467,-79.441148,50,4.3082333
GLENCAIRN STATION,2023-11-03,26.0,43.709467,-79.441148,50,4.3082333
GLENCAIRN STATION,2023-11-13,26.0,43.709467,-79.441148,50,4.3082333
GLENCAIRN STATION,2023-12-04,18.0,43.709467,-79.441148,50,4.3082333
GREENWOOD STATION,2023-10-12,34.0,43.682553,-79.330354,51,6.3064356
GREENWOOD STATION,2023-12-28,15.0,43.682553,-79.330354,51,6.3064356
HIGH PARK STATION,2023-10-16,9.0,43.65397,-79.466354,52,9.51383
HIGH PARK STATION,2023-10-29,16.0,43.65397,-79.466354,52,9.51383
HIGH PARK STATION,2023-11-16,25.0,43.65397,-79.466354,52,9.51383
HIGH PARK STATION,2023-11-23,10.0,43.65397,-79.466354,52,9.51383
HIGH PARK STATION,2023-11-24,24.0,43.65397,-79.466354,52,9.51383
HIGH PARK STATION,2023-11-28,28.0,43.65397,-79.466354,52,9.51383
HIGH PARK STATION,2023-12-03,22.0,43.65397,-79.466354,52,9.51383
HIGH PARK STATION,2023-12-09,24.0,43.65397,-79.466354,52,9.51383
HIGH PARK STATION,2023-12-21,25.0,43.65397,-79.466354,52,9.51383
HIGH PARK STATION,2023-12-22,0.0,43.65397,-79.466354,52,9.51383
HIGH PARK STATION,2023-12-29,24.5,43.65397,-79.466354,52,9.51383
HIGH PARK STATION,2023-12-30,23.0,43.65397,-79.466354,52,9.51383
ISLINGTON STATION,2023-10-02,10.0,43.645159,-79.524843,53,9.629725
ISLINGTON STATION,2023-10-07,15.0,43.645159,-79.524843,53,9.629725
ISLINGTON STATION,2023-10-09,24.5,43.645159,-79.524843,53,9.629725
ISLINGTON STATION,2023-10-11,20.0,43.645159,-79.524843,53,9.629725
ISLINGTON STATION,2023-10-14,10.0,43.645159,-79.524843,53,9.629725
ISLINGTON STATION,2023-10-16,18.5,43.645159,-79.524843,53,9.629725
ISLINGTON STATION,2023-10-21,17.0,43.645159,-79.524843,53,9.629725
ISLINGTON STATION,2023-10-23,20.0,43.645159,-79.524843,53,9.629725
ISLINGTON STATION,2023-10-28,19.0,43.645159,-79.524843,53,9.629725
ISLINGTON STATION,2023-10-30,21.333333333333332,43.645159,-79.524843,53,9.629725
ISLINGTON STATION,2023-10-31,20.0,43.645159,-79.524843,53,9.629725
ISLINGTON STATION,2023-11-01,29.0,43.645159,-79.524843,53,9.629725
ISLINGTON STATION,2023-11-02,30.0,43.645159,-79.524843,53,9.629725
ISLINGTON STATION,2023-11-07,0.0,43.645159,-79.524843,53,9.629725
ISLINGTON STATION,2023-11-08,13.5,43.645159,-79.524843,53,9.629725
ISLINGTON STATION,2023-11-09,25.0,43.645159,-79.524843,53,9.629725
ISLINGTON STATION,2023-11-11,28.0,43.645159,-79.524843,53,9.629725
ISLINGTON STATION,2023-11-12,25.0,43.645159,-79.524843,53,9.629725
ISLINGTON STATION,2023-11-14,24.0,43.645159,-79.524843,53,9.629725
ISLINGTON STATION,2023-11-19,20.0,43.645159,-79.524843,53,9.629725
ISLINGTON STATION,2023-11-21,20.0,43.645159,-79.524843,53,9.629725
ISLINGTON STATION,2023-11-23,14.333333333333334,43.645159,-79.524843,53,9.629725
ISLINGTON STATION,2023-11-29,14.0,43.645159,-79.524843,53,9.629725
ISLINGTON STATION,2023-11-30,9.0,43.645159,-79.524843,53,9.629725
ISLINGTON STATION,2023-12-02,17.0,43.645159,-79.524843,53,9.629725
ISLINGTON STATION,2023-12-05,16.0,43.645159,-79.524843,53,9.629725
ISLINGTON STATION,2023-12-06,26.5,43.645159,-79.524843,53,9.629725
ISLINGTON STATION,2023-12-07,14.0,43.645159,-79.524843,53,9.629725
ISLINGTON STATION,2023-12-08,16.5,43.645159,-79.524843,53,9.629725
ISLINGTON STATION,2023-12-09,21.0,43.645159,-79.524843,53,9.629725
ISLINGTON STATION,2023-12-11,16.0,43.645159,-79.524843,53,9.629725
ISLINGTON STATION,2023-12-12,14.0,43.645159,-79.524843,53,9.629725
ISLINGTON STATION,2023-12-16,20.5,43.645159,-79.524843,53,9.629725
ISLINGTON STATION,2023-12-17,25.0,43.645159,-79.524843,53,9.629725
